customer_id,age,gender,tenure_months,monthly_spend_gbp,num_rentals_12m,digital_engagement_score,pricing_satisfaction,service_satisfaction,nps_score,loyalty_member,complaints_last_6m,region,churned
EM-01068,20,Female,7,189.72,10,0.366,4,3,99,0,1,North East,0
EM-01069,28,Female,2,65.94,5,0.335,7,6,88,1,2,Midlands,0
EM-01070,25,Female,4,64.78,3,0.388,9,5,-23,0,0,Wales,0
EM-01071,25,Male,53,89.48,3,0.373,6,4,81,1,1,Wales,0
EM-01072,24,Female,6,107.9,4,0.213,9,10,36,0,2,North West,1
EM-01073,19,Female,3,107.01,2,0.42,6,6,-41,0,0,Midlands,0
EM-01074,18,Other,11,114.07,5,0.519,10,4,-49,1,1,North West,0
EM-01075,65,Female,6,48.65,4,0.11,9,8,20,1,0,North East,0
EM-01076,31,Male,1,57.46,7,0.403,6,9,-26,0,0,North East,0
EM-01077,29,Male,7,97.96,7,0.163,9,1,-90,0,0,North West,0
EM-01078,43,Male,14,51.23,7,0.146,3,1,3,0,3,North East,0
EM-01079,23,Female,14,66.52,9,0.352,5,4,62,0,1,London,0
EM-01080,61,Male,7,81.4,5,0.112,5,6,-26,0,2,Scotland,0
EM-01081,49,Male,10,98.75,9,0.542,10,8,-65,1,1,South East,0
EM-01082,20,Female,60,27.42,6,0.291,8,1,82,0,2,Wales,0
EM-01083,30,Male,8,95.33,5,0.458,7,3,30,0,1,London,0
EM-01084,56,Female,5,59.33,6,0.447,2,4,8,1,2,London,0
EM-01085,61,Male,5,94.99,8,0.187,2,10,-18,1,1,London,0
EM-01086,32,Male,11,98.34,12,0.271,7,2,99,1,0,London,0
EM-01087,39,Male,25,149.0,4,0.297,10,9,80,0,1,London,0
EM-01088,22,Female,4,131.2,3,0.115,10,3,-73,1,0,Midlands,1
EM-01089,65,Male,22,130.75,7,0.247,4,4,-48,1,0,South West,0
EM-01090,24,Male,1,137.25,8,0.199,6,4,-47,1,2,North West,1
EM-01091,61,Female,9,77.15,6,0.392,9,1,80,1,1,London,0
EM-01092,41,Male,26,67.77,6,0.203,10,5,-36,0,1,North East,0
EM-01093,39,Female,7,103.17,4,0.282,4,5,-48,0,0,North West,0
EM-01094,34,Female,14,96.16,5,0.196,7,2,-61,1,0,South East,0
EM-01095,24,Male,4,57.14,15,0.303,9,1,-60,1,1,South West,0
EM-01096,22,Female,24,81.65,7,0.315,1,5,65,1,0,North East,0
EM-01097,23,Male,1,65.53,2,0.397,10,5,-26,1,0,North West,0
EM-01098,23,Female,34,43.51,3,0.396,2,7,-72,1,0,Midlands,0
EM-01099,48,Male,3,127.13,7,0.511,9,10,58,1,1,East Anglia,0
EM-01100,28,Female,37,68.55,4,0.483,5,10,88,1,1,London,0
EM-01101,19,Male,7,185.74,5,0.715,4,2,-61,0,1,Midlands,1
EM-01102,63,Female,23,29.58,6,0.176,7,8,29,1,0,North West,0
EM-01103,56,Male,6,50.48,5,0.354,5,5,-53,1,2,East Anglia,0
EM-01104,60,Male,42,67.78,8,0.299,1,5,-100,0,3,Midlands,0
EM-01105,65,Male,2,117.76,9,0.333,9,9,-42,0,2,South West,0
EM-01106,22,Male,3,81.43,9,0.398,8,2,59,1,0,Wales,0
EM-01107,29,Female,12,77.89,5,0.166,3,10,-13,0,0,Midlands,0
EM-01108,47,Male,1,37.95,7,0.227,10,2,-99,1,0,East Anglia,0
EM-01109,44,Female,3,37.39,8,0.057,3,5,-42,0,1,North East,1
EM-01110,22,Female,51,78.36,6,0.39,3,1,30,1,1,London,0
EM-01111,51,Female,67,33.72,4,0.125,7,5,100,1,2,London,0
EM-01112,24,Male,8,51.11,9,0.182,2,5,-52,1,0,South East,0
EM-01113,24,Male,46,85.67,6,0.123,9,8,-25,1,2,London,1
EM-01114,35,Female,14,40.81,10,0.391,4,6,-67,1,1,Midlands,0
EM-01115,38,Male,5,148.81,6,0.421,7,6,-39,1,0,Scotland,0
EM-01116,38,Male,21,122.97,4,0.116,8,5,-67,1,1,South West,0
EM-01117,20,Female,19,30.4,6,0.011,5,5,-78,1,0,North West,0
EM-01118,56,Female,81,41.84,6,0.412,8,8,-82,1,0,East Anglia,0
EM-01119,25,Female,5,21.27,5,0.585,4,1,79,1,1,London,0
EM-01120,21,Male,20,45.09,4,0.433,10,9,-41,0,0,South East,0
EM-01121,57,Female,1,97.83,5,0.505,2,6,26,1,3,London,1
EM-01122,62,Male,2,54.22,8,0.216,3,9,-5,1,0,South East,1
EM-01123,54,Male,1,83.96,9,0.421,6,2,55,1,4,North East,0
EM-01124,50,Female,120,31.15,8,0.526,10,3,-11,0,1,North West,0
EM-01125,42,Male,29,99.38,11,0.093,6,1,-52,0,1,North East,0
EM-01126,36,Male,27,50.52,6,0.715,7,5,-56,0,0,South West,0
EM-01127,20,Male,12,67.09,12,0.288,4,2,-25,1,0,North East,0
EM-01128,30,Female,6,63.66,10,0.208,8,1,6,0,0,North West,0
EM-01129,29,Female,2,35.31,8,0.486,8,9,-41,1,2,South East,0
EM-01130,24,Female,6,37.47,3,0.124,7,9,83,1,0,South West,0
EM-01131,45,Female,8,108.19,9,0.264,3,6,31,1,0,Midlands,0
EM-01132,33,Male,25,81.41,6,0.21,3,8,45,1,1,East Anglia,0
EM-01133,20,Male,13,112.73,9,0.119,2,9,56,1,1,East Anglia,1
EM-01134,23,Male,1,78.44,3,0.53,7,5,19,0,1,East Anglia,0
EM-01135,43,Male,1,71.63,6,0.195,6,2,66,0,1,London,0
EM-01136,20,Male,1,28.13,2,0.409,7,4,-46,1,2,North East,1
EM-01137,54,Female,9,58.25,11,0.335,2,3,85,0,1,Wales,0
EM-01138,33,Male,48,65.78,5,0.626,4,10,74,0,0,North East,0
EM-01139,33,Male,18,177.07,3,0.435,1,7,-70,0,1,South West,0
EM-01140,38,Male,29,94.02,5,0.126,2,10,14,1,1,North East,0
EM-01141,51,Male,11,143.74,3,0.215,7,10,55,1,0,South West,0
EM-01142,27,Female,8,89.91,9,0.118,5,10,54,0,0,North East,0
EM-01143,43,Male,2,46.73,10,0.682,10,8,-71,1,1,North East,0
EM-01144,37,Male,37,70.71,7,0.399,3,5,-52,1,1,Scotland,0
EM-01145,25,Female,27,75.05,12,0.364,2,2,69,1,2,North East,1
EM-01146,56,Male,3,41.7,5,0.098,3,9,-26,0,0,London,0
EM-01147,49,Male,12,55.03,6,0.218,4,1,-33,0,0,East Anglia,0
EM-01148,42,Male,12,60.17,3,0.099,10,5,-1,0,3,London,0
EM-01149,53,Female,17,148.83,12,0.415,10,3,28,1,1,South East,0
EM-01150,55,Other,52,23.56,6,0.2,5,8,71,0,0,South West,0
EM-01151,45,Female,15,121.86,12,0.29,8,8,2,0,1,North East,0
EM-01152,52,Male,13,41.75,7,0.386,9,1,64,0,1,North West,0
EM-01153,44,Female,1,33.58,4,0.319,2,4,60,1,0,East Anglia,0
EM-01154,43,Male,1,120.3,4,0.333,3,10,48,1,0,London,0
EM-01155,40,Male,3,96.15,5,0.146,4,8,-13,1,0,South West,0
EM-01156,47,Male,1,124.87,3,0.383,7,9,67,1,1,London,0
EM-01157,22,Male,24,99.52,8,0.077,6,9,88,1,0,North West,0
EM-01158,56,Male,23,186.78,8,0.234,6,2,13,0,1,London,1
EM-01159,55,Female,2,88.18,5,0.058,10,9,-88,1,0,Scotland,0
EM-01160,18,Female,32,61.67,10,0.418,7,8,12,1,0,East Anglia,0
EM-01161,51,Male,3,79.16,7,0.287,1,9,65,0,1,South East,1
EM-01162,21,Male,6,124.18,4,0.402,8,9,56,1,1,North East,1
EM-01163,27,Male,5,45.16,9,0.32,9,3,80,0,1,Midlands,0
EM-01164,46,Male,8,48.14,7,0.192,2,5,-37,1,0,South East,0
EM-01165,22,Female,5,57.14,9,0.121,1,3,-65,0,1,London,1
EM-01166,51,Male,12,23.28,7,0.594,4,6,3,1,0,North East,0
EM-01167,52,Female,9,71.45,2,0.588,2,10,10,0,2,London,0
EM-01168,34,Male,77,25.97,9,0.645,6,5,-96,0,1,South East,0
EM-01169,18,Male,1,68.48,1,0.06,3,2,47,1,2,Wales,1
EM-01170,25,Male,2,102.79,7,0.327,9,3,38,1,0,Midlands,0
EM-01171,40,Male,1,52.54,3,0.436,8,7,-29,1,1,Scotland,0
EM-01172,64,Male,17,154.25,5,0.117,7,10,55,1,1,North East,0
EM-01173,40,Female,1,32.13,4,0.315,7,10,76,1,1,South West,0
EM-01174,24,Male,32,120.98,5,0.27,7,5,68,1,1,London,1
EM-01175,41,Female,12,93.46,4,0.189,5,3,45,0,1,London,0
EM-01176,35,Male,13,28.28,2,0.053,8,4,57,0,2,East Anglia,0
EM-01177,48,Male,14,258.63,3,0.437,4,6,27,0,2,South East,0
EM-01178,20,Male,3,64.59,7,0.266,5,8,41,1,1,North West,1
EM-01179,47,Female,3,43.0,0,0.638,3,7,-45,1,1,North East,0
EM-01180,36,Male,6,33.0,9,0.373,3,3,-28,0,1,London,1
EM-01181,63,Female,16,59.74,5,0.444,2,2,79,1,0,North West,0
EM-01182,27,Male,4,62.57,4,0.214,5,3,-10,0,0,London,0
EM-01183,40,Female,2,70.2,3,0.381,2,5,93,1,1,South West,0
EM-01184,60,Male,63,57.46,7,0.449,10,7,94,1,1,South East,0
EM-01185,20,Female,1,91.53,3,0.092,4,8,-72,1,0,East Anglia,1
EM-01186,60,Female,29,54.94,3,0.139,10,6,27,0,0,East Anglia,0
EM-01187,43,Female,27,25.34,6,0.32,1,2,-74,0,0,South East,0
EM-01188,19,Male,6,61.89,8,0.482,2,2,-33,1,1,North West,0
EM-01189,26,Male,2,20.41,5,0.597,1,10,62,1,0,North East,0
EM-01190,45,Male,2,79.59,5,0.14,2,5,-10,1,1,London,0
EM-01191,19,Female,21,40.87,7,0.127,4,5,-91,1,1,North West,1
EM-01192,38,Female,18,72.36,5,0.382,1,1,26,0,0,South East,0
EM-01193,27,Female,27,128.64,5,0.53,6,1,-75,1,1,London,0
EM-01194,40,Male,49,41.5,3,0.133,1,9,-30,1,0,Scotland,0
EM-01195,19,Male,21,113.37,10,0.351,3,7,-10,1,2,Midlands,1
EM-01196,55,Male,3,53.69,4,0.006,2,8,-7,1,0,South East,0
EM-01197,63,Female,5,160.23,7,0.443,2,5,-25,1,0,South West,0
EM-01198,63,Female,33,55.56,6,0.565,4,3,3,1,1,South West,0
EM-01199,47,Female,4,43.81,4,0.076,9,3,88,0,1,North East,1
EM-01200,21,Male,1,94.03,7,0.41,3,3,96,0,2,Wales,0
EM-01201,47,Female,21,53.63,6,0.357,6,1,83,0,1,Midlands,0
EM-01202,18,Female,9,43.78,3,0.329,10,3,-24,1,0,South East,0
EM-01203,18,Male,45,52.51,12,0.26,3,2,91,1,1,North East,0
EM-01204,27,Female,18,65.22,8,0.17,10,8,-60,1,2,Wales,0
EM-01205,33,Female,1,130.46,3,0.056,5,10,31,0,3,London,1
EM-01206,48,Female,53,25.35,8,0.401,9,10,-35,0,1,Scotland,0
EM-01207,43,Female,5,67.46,6,0.333,3,6,64,0,2,Midlands,0
EM-01208,31,Male,7,91.15,7,0.295,8,5,-67,1,0,Scotland,0
EM-01209,25,Male,9,73.46,5,0.42,6,1,21,1,0,Midlands,0
EM-01210,65,Female,1,128.37,7,0.08,8,2,-51,1,0,Scotland,0
EM-01211,31,Male,12,64.25,10,0.632,2,2,97,1,1,Midlands,0
EM-01212,32,Female,2,60.81,4,0.574,9,7,-11,0,1,London,0
EM-01213,22,Female,9,89.67,4,0.087,1,7,-59,0,0,London,0
EM-01214,49,Female,7,70.08,5,0.272,3,6,28,1,4,North West,1
EM-01215,44,Other,26,54.86,5,0.716,4,8,-67,1,1,North West,0
EM-01216,23,Male,29,86.32,5,0.446,6,4,37,0,2,London,1
EM-01217,20,Male,2,48.12,14,0.48,4,9,-96,1,2,Scotland,0
EM-01218,43,Male,8,49.13,10,0.302,2,8,-11,1,0,Scotland,0
EM-01219,42,Male,8,51.21,7,0.278,3,3,71,1,1,Scotland,0
EM-01220,25,Male,2,131.18,6,0.287,3,3,46,1,1,East Anglia,1
EM-01221,62,Male,28,13.32,2,0.193,6,9,48,0,1,Midlands,0
EM-01222,22,Female,22,81.27,3,0.298,5,9,20,0,1,North West,0
EM-01223,31,Female,3,67.84,9,0.438,5,5,61,1,1,Wales,0
EM-01224,61,Male,8,28.78,8,0.135,4,10,-72,0,1,South West,0
EM-01225,30,Male,2,77.86,3,0.344,4,1,1,0,0,North West,0
EM-01226,41,Female,17,84.6,7,0.261,9,3,-61,1,1,Midlands,0
EM-01227,30,Male,2,89.55,7,0.461,7,5,14,1,2,East Anglia,0
EM-01228,25,Male,76,17.71,4,0.1,8,4,-83,1,3,South West,0
EM-01229,64,Male,27,132.05,8,0.468,4,4,22,1,0,South East,0
EM-01230,30,Female,8,46.11,10,0.396,3,1,-52,0,2,North West,1
EM-01231,57,Male,15,94.0,12,0.231,1,6,88,1,1,South East,1
EM-01232,24,Female,43,96.6,5,0.415,9,10,-36,1,1,Scotland,0
EM-01233,23,Male,14,43.02,6,0.107,9,4,63,1,0,Wales,0
EM-01234,18,Male,3,92.78,7,0.233,2,1,-31,0,1,South East,1
EM-01235,41,Male,8,55.0,6,0.687,4,10,-94,1,1,South East,0
EM-01236,28,Male,33,23.67,6,0.255,4,6,-40,1,0,London,0
EM-01237,55,Female,18,119.57,4,0.236,1,5,91,1,0,South East,0
EM-01238,33,Female,18,45.26,7,0.361,2,5,3,1,1,London,0
EM-01239,63,Female,36,43.5,3,0.222,8,2,-13,1,0,North East,0
EM-01240,22,Female,40,54.51,6,0.332,6,1,57,0,1,London,0
EM-01241,55,Female,45,76.41,5,0.312,1,7,-84,0,1,London,0
EM-01242,48,Female,1,64.8,4,0.312,7,5,71,0,1,London,0
EM-01243,48,Female,14,87.71,2,0.141,7,3,99,1,0,South West,0
EM-01244,53,Male,24,34.13,6,0.381,6,6,-25,1,1,South West,0
EM-01245,47,Male,25,46.01,8,0.174,8,3,-75,1,0,Wales,0
EM-01246,40,Male,16,62.93,7,0.271,5,6,44,1,1,South East,0
EM-01247,21,Female,3,172.25,2,0.17,2,6,62,1,0,North East,0
EM-01248,18,Male,28,63.0,11,0.3,4,9,73,1,0,Wales,0
EM-01249,59,Male,22,114.73,9,0.323,8,8,7,1,1,Scotland,0
EM-01250,40,Female,1,67.98,6,0.274,8,1,32,1,0,London,0
EM-01251,49,Female,11,52.36,7,0.201,5,7,-56,1,0,South East,0
EM-01252,33,Female,3,58.95,8,0.167,6,9,-26,0,0,London,0
EM-01253,21,Male,7,61.3,7,0.018,9,2,43,0,0,Midlands,1
EM-01254,21,Female,1,90.18,3,0.358,10,9,-43,1,2,South West,0
EM-01255,43,Male,9,132.6,6,0.167,10,6,-59,1,1,Midlands,0
EM-01256,31,Male,14,79.83,6,0.452,10,3,-7,0,0,South West,0
EM-01257,23,Male,17,120.73,6,0.381,2,8,87,0,0,North East,1
EM-01258,33,Male,19,41.17,8,0.21,5,7,83,1,0,North West,0
EM-01259,19,Male,32,54.2,7,0.13,9,8,33,1,2,South West,1
EM-01260,38,Female,4,46.43,8,0.198,3,8,-81,1,2,London,0
EM-01261,25,Male,2,78.04,1,0.591,6,7,-77,1,1,South East,0
EM-01262,49,Female,34,55.73,8,0.408,4,1,-10,0,0,South East,0
EM-01263,26,Female,3,96.05,4,0.225,4,10,94,1,2,London,0
EM-01264,32,Male,66,41.87,7,0.129,3,10,-49,1,0,South East,0
EM-01265,18,Male,33,68.14,4,0.298,10,10,37,1,1,East Anglia,0
EM-01266,19,Male,12,94.01,8,0.229,1,8,52,0,0,Scotland,1
EM-01267,29,Female,71,23.74,5,0.439,8,5,5,1,0,Scotland,0
EM-01268,33,Male,1,192.64,7,0.091,5,2,72,1,1,Scotland,0
EM-01269,39,Male,6,57.88,5,0.302,2,2,-100,0,0,Scotland,0
EM-01270,25,Male,18,24.23,9,0.587,1,2,-76,1,0,South East,0
EM-01271,44,Female,7,72.17,8,0.245,1,9,11,0,1,South East,0
EM-01272,54,Female,47,67.81,3,0.082,4,5,2,0,0,South East,0
EM-01273,48,Male,1,64.01,4,0.239,4,3,100,1,1,Scotland,0
EM-01274,19,Female,14,109.46,9,0.221,6,6,36,0,1,Scotland,0
EM-01275,33,Female,16,96.9,4,0.179,7,9,69,0,0,London,0
EM-01276,20,Female,19,77.4,1,0.271,1,9,90,1,0,East Anglia,0
EM-01277,24,Female,5,83.52,2,0.307,10,9,4,1,0,South East,0
EM-01278,64,Female,8,63.3,7,0.451,2,10,52,1,1,North West,0
EM-01279,21,Female,33,162.02,4,0.346,3,4,-53,0,1,North West,1
EM-01280,34,Female,3,31.83,9,0.395,9,5,82,0,0,London,0
EM-01281,40,Male,31,71.51,11,0.364,4,1,-35,1,2,North West,0
EM-01282,44,Male,14,68.89,5,0.099,6,10,-77,1,0,Midlands,0
EM-01283,37,Male,25,100.15,8,0.286,2,6,-19,1,0,North West,0
EM-01284,18,Female,22,43.73,5,0.358,2,2,-10,1,1,South West,0
EM-01285,27,Female,4,27.89,7,0.409,2,7,71,1,1,Scotland,1
EM-01286,34,Male,15,72.13,3,0.592,5,4,83,1,0,North West,0
EM-01287,20,Female,36,76.75,5,0.216,9,4,-66,0,3,London,1
EM-01288,28,Male,10,140.44,6,0.209,6,9,-67,0,4,North East,0
EM-01289,18,Male,61,35.33,6,0.309,9,1,-95,1,1,Midlands,0
EM-01290,20,Other,10,118.79,5,0.197,6,6,76,1,1,London,0
EM-01291,29,Male,2,217.83,10,0.133,9,2,43,0,0,South West,0
EM-01292,21,Male,8,55.21,9,0.148,5,6,40,1,0,South West,0
EM-01293,37,Female,54,34.97,6,0.209,1,7,-89,0,0,Scotland,0
EM-01294,44,Female,6,54.41,7,0.062,6,3,38,1,1,South East,0
EM-01295,49,Male,36,67.15,1,0.6,4,4,-54,0,2,South West,0
EM-01296,23,Female,38,88.4,3,0.234,9,2,-41,1,0,London,0
EM-01297,22,Female,7,49.62,3,0.232,6,7,-52,0,1,Wales,0
EM-01298,20,Male,1,145.13,14,0.318,1,9,-49,1,1,South West,0
EM-01299,41,Male,23,38.2,4,0.051,6,5,-40,0,0,Scotland,0
EM-01300,44,Female,6,27.95,6,0.549,3,5,-6,1,1,North West,1
EM-01301,18,Male,27,115.97,7,0.337,3,9,19,1,1,South East,0
EM-01302,60,Female,10,21.38,4,0.276,7,8,-61,0,1,North East,0
EM-01303,19,Female,11,60.22,5,0.361,2,1,-11,0,0,Midlands,1
EM-01304,36,Other,27,316.98,2,0.274,9,2,-30,1,1,South East,0
EM-01305,45,Male,8,66.29,7,0.29,9,7,80,0,0,North West,0
EM-01306,55,Female,10,38.08,6,0.278,7,3,-40,1,0,North East,1
EM-01307,45,Male,8,64.8,6,0.075,9,6,49,0,1,North West,0
EM-01308,50,Male,8,65.01,10,0.232,6,1,-63,0,1,Midlands,1
EM-01309,27,Male,13,72.26,6,0.332,9,8,-40,0,0,South East,0
EM-01310,51,Male,29,92.86,7,0.437,10,2,-18,0,0,Scotland,0
EM-01311,20,Female,8,39.66,7,0.447,2,1,-1,1,2,South East,1
EM-01312,57,Male,13,155.05,5,0.15,5,2,17,1,1,North West,0
EM-01313,36,Male,19,75.38,8,0.254,6,8,-54,1,0,London,0
EM-01314,51,Female,5,95.91,6,0.028,6,10,-74,1,0,North East,0
EM-01315,32,Male,5,48.71,8,0.37,4,5,45,0,1,East Anglia,0
EM-01316,41,Female,48,126.87,5,0.455,4,9,24,1,1,South West,0
EM-01317,35,Male,23,58.64,6,0.018,5,3,-81,0,3,Midlands,0
EM-01318,46,Female,15,76.61,5,0.227,6,8,-59,0,0,Wales,0
EM-01319,20,Female,18,41.82,7,0.009,8,4,-60,0,0,Scotland,1
EM-01320,19,Male,1,40.51,6,0.477,10,7,-29,1,0,East Anglia,0
EM-01321,24,Male,17,94.08,2,0.057,1,10,-43,1,0,South East,1
EM-01322,22,Male,12,53.42,4,0.73,8,10,-61,1,1,Midlands,0
EM-01323,55,Female,14,43.51,5,0.182,2,8,18,1,0,South West,0
EM-01324,23,Male,8,48.35,6,0.381,7,3,57,1,1,Midlands,0
EM-01325,64,Male,1,94.58,8,0.081,4,3,39,1,0,Wales,1
EM-01326,27,Male,3,48.69,9,0.239,8,1,17,0,0,London,0
EM-01327,22,Male,54,62.88,8,0.192,6,8,-39,0,1,Wales,1
EM-01328,49,Male,9,67.19,6,0.382,5,2,89,1,1,Midlands,0
EM-01329,42,Female,11,25.57,4,0.189,10,7,-14,1,0,Midlands,0
EM-01330,34,Male,1,31.96,11,0.253,10,7,-31,0,1,South West,0
EM-01331,36,Male,1,78.9,5,0.137,5,7,-2,0,2,Midlands,1
EM-01332,45,Female,22,46.13,12,0.274,4,4,42,0,1,Scotland,0
EM-01333,24,Female,13,113.11,8,0.126,3,7,23,1,2,Midlands,0
EM-01334,65,Male,12,108.14,4,0.129,3,10,-94,1,1,North East,0
EM-01335,63,Male,5,95.54,2,0.681,3,8,33,1,0,South West,0
EM-01336,41,Male,24,165.65,5,0.221,7,9,-74,1,0,London,0
EM-01337,23,Female,3,63.97,8,0.317,8,7,-99,0,0,South West,0
EM-01338,43,Male,3,92.24,3,0.088,8,6,33,1,0,North East,0
EM-01339,19,Female,11,49.79,5,0.149,2,5,-40,1,2,Scotland,1
EM-01340,18,Female,6,227.28,10,0.375,3,10,59,0,0,North East,0
EM-01341,24,Female,5,179.79,3,0.134,2,10,56,1,2,South West,1
EM-01342,32,Male,18,67.08,3,0.155,6,7,-36,1,1,Midlands,0
EM-01343,55,Male,18,80.91,8,0.284,3,10,42,1,0,South West,1
EM-01344,46,Male,31,131.58,1,0.2,6,2,37,1,0,North West,0
EM-01345,46,Male,9,61.96,9,0.213,4,5,-91,0,1,South West,0
EM-01346,31,Female,1,48.02,7,0.729,10,8,-91,1,1,North East,0
EM-01347,27,Female,5,103.23,2,0.191,10,6,-64,0,0,London,0
EM-01348,28,Female,70,69.35,8,0.331,6,6,-69,0,1,South East,0
EM-01349,65,Female,16,73.08,6,0.545,3,1,-65,1,3,Scotland,0
EM-01350,19,Male,22,43.94,7,0.27,5,2,-37,0,2,South East,0
EM-01351,55,Male,1,28.25,9,0.091,8,3,42,0,2,South West,0
EM-01352,38,Male,13,75.04,8,0.297,3,7,-28,1,2,Scotland,0
EM-01353,31,Female,1,104.84,9,0.065,9,10,-85,1,1,London,0
EM-01354,45,Female,15,59.57,5,0.009,9,6,4,0,0,South East,0
EM-01355,33,Female,45,136.76,8,0.312,7,5,-18,0,0,North East,0
EM-01356,55,Male,62,46.9,7,0.144,8,9,73,1,0,East Anglia,0
EM-01357,58,Male,13,39.36,9,0.541,9,10,21,1,0,North East,0
EM-01358,30,Female,11,64.48,5,0.674,1,7,71,0,1,London,0
EM-01359,25,Male,52,63.99,7,0.654,7,9,-25,0,1,Scotland,0
EM-01360,38,Female,20,98.0,3,0.357,10,3,-66,0,0,Midlands,0
EM-01361,58,Female,1,45.26,8,0.482,3,8,24,0,0,North East,0
EM-01362,23,Female,11,132.16,5,0.086,6,9,-50,0,0,South East,0
EM-01363,40,Male,4,178.3,6,0.089,9,2,6,1,0,South East,0
EM-01364,40,Male,11,65.39,7,0.288,10,4,85,1,1,Wales,0
EM-01365,46,Male,10,124.57,5,0.187,8,2,-96,1,0,Wales,0
EM-01366,21,Male,15,39.32,9,0.313,2,7,65,0,0,South East,1
EM-01367,45,Male,7,114.16,6,0.298,4,4,-95,0,1,London,1
EM-01368,58,Female,3,112.58,6,0.558,5,6,78,0,0,Wales,0
EM-01369,22,Female,12,102.69,7,0.295,10,8,41,0,2,South East,0
EM-01370,24,Male,31,66.17,6,0.064,6,6,75,1,1,London,0
EM-01371,63,Male,19,15.22,3,0.413,7,4,-89,1,0,South East,0
EM-01372,22,Male,7,48.38,8,0.125,4,6,13,1,3,South East,1
EM-01373,54,Male,49,48.77,9,0.42,4,1,79,0,0,London,0
EM-01374,33,Female,43,40.89,11,0.353,5,6,13,1,1,East Anglia,0
EM-01375,24,Male,4,70.89,2,0.438,9,10,-33,1,1,South East,0
EM-01376,55,Male,1,54.08,3,0.387,9,8,6,1,0,South East,0
EM-01377,31,Male,24,44.15,6,0.557,1,4,-42,1,0,South West,0
EM-01378,34,Female,31,39.28,4,0.067,5,9,-83,0,0,South West,0
EM-01379,28,Female,61,46.63,7,0.151,5,6,80,0,0,South West,0
EM-01380,38,Male,39,116.83,7,0.465,7,6,-70,1,0,Wales,0
EM-01381,22,Male,16,47.92,4,0.129,8,4,-66,1,0,London,0
EM-01382,29,Female,13,51.55,5,0.112,3,8,-97,1,0,East Anglia,0
EM-01383,63,Female,1,53.07,4,0.349,1,5,-92,1,0,North West,0
EM-01384,24,Male,5,79.0,6,0.316,2,1,8,1,0,North West,1
EM-01385,42,Female,11,83.77,7,0.463,6,7,42,0,0,London,0
EM-01386,27,Female,17,14.55,5,0.122,6,8,-59,0,1,South East,0
EM-01387,48,Female,14,111.14,4,0.446,5,6,86,0,1,London,0
EM-01388,21,Female,24,136.75,6,0.426,5,7,-16,0,0,North West,0
EM-01389,63,Female,5,39.44,10,0.209,9,7,-5,0,1,South East,0
EM-01390,32,Male,14,41.01,9,0.124,7,4,100,0,1,Midlands,0
EM-01391,24,Female,1,53.24,5,0.566,6,4,11,0,2,North East,0
EM-01392,19,Female,9,45.7,4,0.164,7,1,-69,0,3,Midlands,1
EM-01393,22,Female,24,74.59,5,0.283,3,2,-21,0,0,London,0
EM-01394,34,Male,21,25.2,6,0.105,7,3,-56,1,0,London,0
EM-01395,27,Female,84,38.13,5,0.26,3,5,-96,1,0,Scotland,0
EM-01396,52,Female,5,143.97,6,0.279,8,10,58,1,1,South East,0
EM-01397,31,Male,12,41.93,4,0.177,10,9,52,1,0,South West,0
EM-01398,24,Female,7,124.18,10,0.324,10,5,83,1,2,London,1
EM-01399,40,Female,10,79.65,10,0.22,9,6,-100,1,0,North West,0
EM-01400,44,Female,35,26.99,9,0.313,3,7,-40,1,0,South West,0
EM-01401,22,Male,20,91.62,2,0.58,7,4,-34,1,0,South West,0
EM-01402,22,Male,38,62.88,8,0.095,8,8,-34,1,0,North West,0
EM-01403,18,Female,4,53.1,8,0.266,3,6,69,1,1,North West,0
EM-01404,46,Male,37,75.38,13,0.171,6,1,-5,0,0,North East,0
EM-01405,42,Female,1,84.55,3,0.371,7,6,-7,1,0,North East,0
EM-01406,33,Male,39,94.99,4,0.198,4,2,-42,1,0,South West,0
EM-01407,53,Male,7,120.2,7,0.112,6,4,77,1,2,London,1
EM-01408,50,Male,6,81.78,5,0.109,7,4,-67,1,1,South East,1
EM-01409,38,Female,12,33.52,7,0.168,7,10,11,1,1,North West,0
EM-01410,55,Male,50,52.62,6,0.195,1,10,-33,1,0,South East,0
EM-01411,23,Male,1,290.48,3,0.224,2,5,81,1,1,South West,0
EM-01412,21,Male,7,95.8,8,0.114,1,10,41,1,0,London,1
EM-01413,25,Male,34,218.03,13,0.295,9,2,59,1,3,London,0
EM-01414,19,Female,9,133.98,9,0.535,7,6,97,0,0,South East,0
EM-01415,35,Female,3,75.26,8,0.415,7,3,6,0,1,London,0
EM-01416,60,Male,9,77.53,7,0.454,3,9,-20,1,0,South East,0
EM-01417,19,Female,8,65.48,5,0.785,5,6,-93,1,1,Midlands,0
EM-01418,21,Male,44,27.97,9,0.476,2,3,62,0,2,North East,0
EM-01419,32,Female,25,67.29,7,0.455,5,3,-77,0,2,London,0
EM-01420,60,Female,12,122.16,8,0.567,8,5,-98,1,1,North West,0
EM-01421,26,Female,80,49.41,5,0.045,10,6,-20,1,2,South West,0
EM-01422,34,Male,11,81.94,5,0.096,3,4,-65,0,0,South East,0
EM-01423,19,Female,1,102.08,6,0.167,4,5,78,0,0,London,0
EM-01424,21,Male,5,42.32,6,0.044,8,3,3,1,1,South East,0
